years,data
1970,1.462612599
1971,1.529719686
1972,1.586197149
1973,1.890196811
1974,2.529957774
1975,2.877918899
1976,2.94333773
1977,3.745225121
1978,4.171870763
1979,5.508216454
1980,7.096522311
1981,8.468766171
1982,9.005497299
1983,8.283513811
1984,8.598073947
1985,9.317711701
1986,8.150882314
1987,8.163815849
1988,7.925141017
1989,8.531832355
1990,9.29193614
1991,8.806348583
1992,8.671833398
1993,9.076702943
1994,9.299664681
1995,9.03139257
1996,9.546553536
1997,9.632373283
1998,8.856924796
1999,9.007191715
2000,10.84670075
2001,11.34580849
2002,10.57205644
2003,11.90132106
2004,13.5166608
2005,16.52152694
2006,18.3357331
2007,19.01770125
2008,22.42869622
2009,17.17897394
