years,data
1970,0.11069
1971,0.1501
1972,0.15085
1973,0.15815
1974,0.70164
1975,0.82811
1976,1.05953
1977,1.06369
1978,0.88436
1979,1.62088
1980,2.52627
1981,1.39626
1982,0.84571
1983,1.45226
1984,1.19405
1985,1.26899
1986,1.98535
1987,2.33139
1988,2.04294
1989,2.44249
1990,3.42722
1991,7.23312
1992,6.95235
1993,6.19432
1994,6.11077
1995,6.39341
1996,58.55665
1997,62.09048
1998,41.47283
1999,54.59571
2000,89.0278
2001,15.38456
2002,16.891
2003,21.29834
2004,31.27227
2005,39.31945
2006,1.12955
2007,1.05747
2008,1.16472
2009,0.5999
