years,data
1970,0.24562
1971,0.29824
1972,0.30934
1973,0.35372
1974,0.51253
1975,0.57738
1976,0.65364
1977,1.38068
1978,1.6238
1979,1.98521
1980,2.4583
1981,2.83823
1982,3.43661
1983,3.73823
1984,3.85502
1985,3.66597
1986,3.04439
1987,3.30381
1988,3.15698
1989,2.96984
1990,3.49293
1991,3.38687
1992,6.57787
1993,3.6648
1994,3.39098
1995,2.77386
1996,2.80291
1997,3.11033
1998,3.28947
1999,2.70708
2000,4.53639
2001,4.21213
2002,3.98042
2003,5.35753
2004,6.49401
2005,8.41337
2006,8.73337
2007,8.28949
2008,10.09942
2009,5.26162
