years,data
1970,1.33860339
1971,1.360774321
1972,1.408412579
1973,2.085126428
1974,2.870000499
1975,3.140419059
1976,3.354676753
1977,3.814423466
1978,4.12758928
1979,4.328258532
1980,5.8167813
1981,6.824902832
1982,6.080292294
1983,8.1229908
1984,7.525728866
1985,8.305360507
1986,7.077783212
1987,7.329105875
1988,6.556533762
1989,6.700093454
1990,8.33501269
1991,6.318481562
1992,4.619574551
1993,5.482034437
1994,5.674426062
1995,5.640433006
1996,8.872725525
1997,8.627298922
1998,8.318842081
1999,8.310150575
2000,12.38391218
2001,15.4453335
2002,12.25055136
2003,14.88688698
2004,16.79252064
2005,19.57484258
2006,21.57248179
2007,18.756318
2008,23.74840618
2009,16.68183625
