years,data
1960,7357.25824
1961,7710.36665
1962,8301.10172
1963,9177.5887
1964,10126.46067
1965,8051.3401
1966,8755.90705
1967,9185.78318
1968,10035.35693
1969,10993.37807
1970,12174.28213
1971,13405.69538
1972,14500.36026
1973,15835.63844
1974,16860.66256
1975,16014.00573
1976,16758.07748
1977,17568.40388
1978,18582.46253
1979,19522.91581
1980,20106.56879
1981,18818.91792
1982,19512.6217
1983,20614.54897
1984,23647.60055
1985,24213.0174
1986,24063.80097
1987,24967.39271
1988,25637.99044
1989,27275.17635
1990,27914.42528
1991,28461.04065
1992,29232.63127
1993,29987.38672
1994,31132.75915
1995,31763.40306
1996,33374.53398
1997,34578.1396
1998,35693.27007
1999,36061.92582
2000,38099.32812
2001,37794.14704
2002,39606.04888
2003,40554.17062
2004,42287.35333
2005,43513.96711
2006,44079.41516
2007,46746.10485
2008,46582.76562
2009,46696.6324
