years,data
1970,2.27519
1971,2.33101
1972,2.30633
1973,2.48949
1974,3.56821
1975,4.02612
1976,4.12379
1977,4.42661
1978,4.62704
1979,6.15669
1980,8.69284
1981,9.97173
1982,9.71806
1983,8.65411
1984,8.51403
1985,8.46771
1986,6.65797
1987,7.03668
1988,6.99419
1989,7.71191
1990,8.70506
1991,8.47497
1992,8.63013
1993,9.03663
1994,8.93383
1995,8.92908
1996,9.66196
1997,9.52248
1998,8.10191
1999,8.75091
2000,11.21579
2001,10.60985
2002,10.18967
2003,11.65552
2004,13.86152
2005,18.03617
2006,20.29101
2007,22.14186
2008,26.49487
2009,18.50876
