years,data
1970,393.016
1971,358.34
1972,759.52
1973,569.392
1974,727.35
1975,1322.54
1976,575.205
1977,680.245
1978,421.935
1979,386.4
1980,426.184
1981,36.70556
1982,73.87408
1983,22.9202
1984,93.26744
1985,6.37951
1986,8.34303
1987,2.03056
1988,3.19762
1989,35.55358
1990,61.7708
1991,68.41537
1992,75.16422
1993,49.28558
1994,42.56378
1995,43.58853
1996,4.8412
1997,6.25387
1998,2.77613
1999,9.39469
2000,2.55347
2001,1.75315
2002,2.1165
2003,2.8921
2004,1.10338
2005,1.20452
2006,1.04347
2007,7.8398
2008,16.67171
2009,8.50661
