years,data
1960,4064.49554
1961,3302.62315
1962,2450.69669
1963,15765.31177
1964,31270.83576
1965,44277.1291
1966,37028.96093
1967,44142.63596
1968,42971.21264
1969,50225.64624
1970,99380.42098
1971,120695.1121
1972,123807.06
1973,134490.475
1974,140947.0958
1975,132535.212
1976,137492.1955
1977,153921.5199
1978,145738.1405
1979,152939.0119
1980,202870.412
1981,196933.4842
1982,225548.7731
1983,263654.0214
1984,252868.0187
1985,268374.4625
1986,241599.9204
1987,260668.4312
1988,266124.4961
1989,279835.0174
1990,275661.3811
1991,234301.4643
1992,267468.5381
1993,270272.875
1994,278384.8206
1995,275216.5085
1996,279149.1602
1997,288505.8768
1998,290367.1307
1999,298104.7662
2000,305512.8733
2001,297095.5084
2002,284131.9322
2003,305640.8118
2004,309418.1458
2005,317916.0977
2006,316221.4589
2007,296066.66
2008,284345.6173
2009,306161.5315
