years,data
1970,1.3386
1971,1.36077
1972,1.40841
1973,2.08513
1974,2.87
1975,3.14042
1976,3.35468
1977,3.81442
1978,4.12759
1979,4.32826
1980,5.81678
1981,6.8249
1982,6.08029
1983,8.12299
1984,7.52573
1985,8.30536
1986,7.07778
1987,7.3291
1988,6.55654
1989,6.70009
1990,8.33501
1991,6.31848
1992,4.61957
1993,5.48203
1994,5.67443
1995,5.64043
1996,8.87273
1997,8.6273
1998,8.31884
1999,8.31015
2000,12.38391
2001,15.44533
2002,12.25055
2003,14.88689
2004,16.79252
2005,19.57484
2006,21.57248
2007,18.75632
2008,23.74841
2009,16.68184
