years,data
1970,0.72381
1971,0.76287
1972,0.76656
1973,0.8808
1974,1.36337
1975,1.43153
1976,1.53325
1977,1.73526
1978,1.83384
1979,2.63245
1980,3.66166
1981,4.50532
1982,4.37342
1983,4.23489
1984,4.30729
1985,4.14176
1986,3.32043
1987,3.16312
1988,3.19648
1989,3.5289
1990,4.74753
1991,4.54792
1992,4.15824
1993,4.05808
1994,3.94316
1995,3.86469
1996,4.42642
1997,4.41391
1998,3.81767
1999,3.9151
2000,5.87885
2001,5.61528
2002,5.0933
2003,6.11291
2004,6.9451
2005,9.19703
2006,10.59668
2007,11.62319
2008,14.42859
2009,10.74465
