years,data
1970,0.84966
1971,0.86961
1972,0.88892
1973,1.00251
1974,1.39121
1975,1.63005
1976,1.72028
1977,2.08491
1978,2.35484
1979,2.9907
1980,3.70686
1981,4.55833
1982,4.27296
1983,3.88036
1984,4.00909
1985,3.96686
1986,3.45521
1987,3.48609
1988,3.39551
1989,3.64243
1990,4.18309
1991,4.27209
1992,4.05252
1993,4.25134
1994,4.15539
1995,3.9316
1996,4.32096
1997,4.43425
1998,3.94735
1999,4.16606
2000,5.22842
2001,5.42883
2002,5.09062
2003,5.75657
2004,6.79837
2005,8.44967
2006,9.39612
2007,10.2675
2008,12.14173
2009,8.23617
