years,data
1960,243.26013
1961,259.08153
1962,275.33794
1963,284.99059
1964,274.8036
1965,282.79321
1966,300.89026
1967,322.40077
1968,336.57615
1969,356.20073
1970,366.76225
1971,366.15138
1972,362.83427
1973,380.58248
1974,446.54965
1975,477.53867
1976,498.17629
1977,510.17803
1978,530.82216
1979,545.94566
1980,569.26246
1981,628.97878
1982,651.84682
1983,555.54914
1984,499.87664
1985,594.41813
1986,611.88982
1987,644.92914
1988,617.94396
1989,627.28568
1990,664.8688
1991,593.07689
1992,526.03526
1993,93.47808
1994,93.91438
1995,95.59137
1996,95.54189
1997,94.97278
1998,95.49604
1999,95.85911
2000,97.22897
2001,201.68243
2002,1757.4697
2003,2870.92246
2004,401.70488
2005,120.78939
2006,106.41224
2007,107.52941
2008,107.29805
2009,106.97349
