years,data
1977,24476.47902
1978,25808.58665
1979,26063.18379
1980,26911.66338
1981,27296.22224
1982,26848.28041
1983,27297.82013
1984,28619.27516
1985,29687.73094
1986,29409.69808
1987,29465.62423
1988,30047.25619
1989,30695.99953
1990,31416.11529
1991,34988.4647
1992,37040.68809
1993,40987.47639
1994,45984.61105
1995,46753.72877
1996,48801.15849
1997,53263.0
1998,54244.0
1999,57810.0
2000,58528.0
2001,60157.0
2002,61592.0
2003,63283.0
2004,67700.0
2005,67776.0
2006,69258.0
2007,69610.0
2008,69923.0
2009,69052.0
