years,data
1970,6358.10505
1971,6847.7987
1972,7213.70499
1973,7255.66918
1974,6772.34573
1975,6431.32316
1976,7125.62762
1977,7537.20354
1978,8700.6
1979,9659.372
1980,9754.908
1981,10000.51321
1982,9213.40794
1983,8781.68236
1984,10648.48463
1985,12956.35686
1986,12196.24514
1987,12006.61813
1988,12661.68266
1989,13212.00771
1990,13796.01983
1991,14252.98837
1992,14486.29592
1993,14946.77493
1994,15730.11223
1995,17180.8197
1996,18736.06281
1997,19604.72781
1998,19670.78222
1999,18955.76851
2000,17428.41346
2001,16531.43302
2002,16685.93555
2003,18422.49239
2004,18670.10994
2005,19903.09039
2006,21201.96816
2007,21436.33186
2008,20988.58738
2009,19375.3902
