years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,67.06549
1982,91.02077
1983,120.09579
1984,157.43431
1985,177.59386
1986,13.73497
1987,15.13514
1988,16.52828
1989,8.90608
1990,20.3418
1991,19.81015
1992,18.81125
1993,18.21387
1994,60.0573
1995,59.68749
1996,0.8314
1997,0.64478
1998,2.70815
1999,2.73898
2000,2.15523
2001,53.7367
2002,61.53954
2003,59.29491
2004,58.695
2005,62.12284
2006,229.84928
2007,260.14423
2008,258.56021
2009,284.67178
