years,data
1960,25.0
1961,23.5
1962,22.132
1963,17.71
1964,18.034
1965,18.004
1966,17.974
1967,17.746
1968,17.888
1969,17.834
1970,17.966
1971,18.034
1972,18.052
1973,17.84315
1974,17.7709
1975,17.84874
1976,17.85784
1977,17.9146
1978,18.01263
1979,17.81728
1980,17.69514
1981,18.27875
1982,18.28261
1983,18.19864
1984,18.0693
1985,18.37577
1986,18.21464
1987,18.09713
1988,18.07206
1989,18.27861
1990,18.23374
1991,18.2113
1992,18.0243
1993,17.98831
1994,18.08926
1995,18.06103
1996,18.22953
1997,18.14272
1998,18.16905
1999,18.26593
2000,18.38786
2001,18.50342
2002,18.57152
2003,18.35153
2004,18.44824
2005,18.54649
2006,18.5252
2007,18.42953
2008,18.36526
2009,18.45266
