years,data
1960,12087.95572
1961,13068.04994
1962,12308.70206
1963,12429.54094
1964,15655.15485
1965,13374.29501
1966,11813.63749
1967,12409.99837
1968,14666.92878
1969,17522.1681
1970,16677.87956
1971,16255.66658
1972,18899.27419
1973,16933.6109
1974,16181.25713
1975,14358.42493
1976,14299.69197
1977,14481.22349
1978,13221.85345
1979,16546.69471
1980,17305.87697
1981,11364.92674
1982,9832.92266
1983,9887.71394
1984,20573.2857
1985,10816.72201
1986,6394.44526
1987,5622.23115
1988,5465.82668
1989,14287.84773
1990,28792.253
1991,42408.82719
1992,37895.30512
1993,34676.49799
1994,31867.09299
1995,29675.3885
1996,7279.96315
1997,9644.47309
1998,10122.33699
1999,14880.26445
2000,10300.99082
2001,15940.58161
2002,12960.60484
2003,10314.13612
2004,10017.98418
2005,10286.83303
2006,11374.5464
2007,26239.65904
2008,22556.26649
2009,22673.02944
