years,data
1970,4049.00454
1971,4375.4787
1972,4895.49636
1973,5457.79662
1974,8737.68762
1975,8265.7413
1976,9165.69522
1977,8173.87134
1978,8783.36586
1979,10156.64106
1980,9361.88328
1981,6450.74246
1982,6372.39833
1983,7838.28555
1984,5858.25898
1985,5745.16158
1986,6388.68936
1987,7094.27865
1988,8426.11312
1989,8664.91728
1990,8830.06827
1991,9323.91709
1992,10948.61832
1993,10535.63884
1994,10971.17378
1995,10497.35296
1996,14592.9774
1997,14315.03877
1998,12357.59437
1999,13063.29698
2000,12303.66848
2001,11902.6846
2002,11269.42759
2003,12486.74639
2004,13832.95727
2005,14283.9169
2006,15527.49123
2007,14908.75612
2008,14208.01529
2009,13768.85627
