years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,-2179.61417
1982,-2339.36421
1983,-1393.44211
1984,-1525.5629
1985,-1675.71882
1986,-1785.09385
1987,-1825.0851
1988,-1397.54285
1989,-1987.31939
1990,-1844.95743
1991,-2942.24396
1992,-2271.58276
1993,-2547.62695
1994,-1751.45564
1995,-2012.70118
1996,-703.74301
1997,-626.33062
1998,-1849.08882
1999,-1687.06481
2000,-2349.85078
2001,-443.81502
2002,-786.86238
2003,-287.4839
2004,-500.22421
2005,19.0926
2006,503.18086
2007,460.17081
2008,-411.4134
2009,-580.78524
