years,data
1960,14155.00091
1961,12740.28124
1962,14216.24101
1963,14480.53543
1964,16569.33715
1965,17727.8474
1966,18401.90831
1967,18865.2487
1968,21374.58292
1969,19033.61093
1970,20160.27823
1971,15978.85721
1972,17726.56889
1973,21119.69936
1974,24229.8763
1975,25769.26602
1976,25379.35904
1977,23907.06586
1978,26082.35821
1979,27884.39676
1980,27986.22633
1981,21450.44121
1982,22020.98599
1983,33368.09093
1984,22656.58495
1985,19469.50611
1986,20316.17467
1987,24104.53817
1988,25472.52259
1989,23107.7072
1990,21841.83585
1991,23521.69036
1992,27274.55248
1993,30491.8875
1994,28843.44531
1995,26548.66221
1996,38765.01028
1997,37460.3513
1998,41038.8252
1999,40210.73402
2000,38736.7804
2001,22171.59279
2002,29545.04252
2003,30608.03262
2004,32575.17495
2005,31356.2286
2006,30424.81359
2007,32592.69208
2008,28233.95426
2009,25843.10502
