years,data
1970,12.88506
1971,12.99929
1972,12.39501
1973,14.04125
1974,24.4405
1975,30.94776
1976,30.9502
1977,38.49392
1978,37.36751
1979,59.09288
1980,96.02405
1981,106.66912
1982,105.6374
1983,96.94388
1984,104.08711
1985,97.73249
1986,66.81286
1987,70.02839
1988,64.1048
1989,74.68363
1990,96.22406
1991,65.22102
1992,71.25389
1993,82.46144
1994,58.93872
1995,52.27651
1996,46.09806
1997,47.51845
1998,44.40138
1999,63.82466
2000,116.84818
2001,102.22379
2002,79.16837
2003,92.7782
2004,112.68365
2005,170.35239
2006,200.45253
2007,173.28921
2008,230.06923
2009,97.90401
