years,data
1960,33700.723
1961,35467.78
1962,37652.552
1963,38717.95
1964,41688.655
1965,43995.705
1966,46386.884
1967,50272.802
1968,49315.668
1969,54497.539
1970,54894.354
1971,49189.226
1972,59141.386
1973,66431.439
1974,67894.025
1975,65229.466
1976,69663.487
1977,70202.545
1978,63278.764
1979,60409.682
1980,56280.079
1981,54559.762
1982,44726.12
1983,30625.944
1984,30810.097
1985,28133.071
1986,20181.582
1987,18454.279
1988,21063.888
1989,27365.337
1990,25475.385
1991,28155.76
1992,22541.678
1993,27785.853
1994,32304.632
1995,32028.647
1996,35150.034
1997,40255.987
1998,45534.351
1999,43018.057
2000,46885.206
2001,48981.199
2002,37324.333
2003,37849.266
2004,30816.59999
2005,41206.51304
2006,55505.66308
2007,61050.129
2008,68741.657
2009,70101.674
