years,data
1960,5744.8
1961,5538.4
1962,5228.8
1963,5039.6
1964,5005.2
1965,4678.4
1966,4523.6
1967,4334.4
1968,4282.8
1969,4110.8
1970,4042.0
1971,3698.0
1972,3371.2
1973,3096.0
1974,3130.4
1975,4196.8
1976,4816.0
1977,5504.0
1978,5744.8
1979,7275.6
1980,3910.691
1981,5276.9448
1982,5479.1906
1983,5860.1596
1984,6106.241
1985,6290.0622
1986,5729.5616
1987,2866.9196
1988,3059.6014
1989,3093.2234
1990,3130.7032
1991,3282.0434
1992,3443.4554
1993,3268.1024
1994,3102.099
1995,3102.099
1996,3221.4104
1997,3632.158
1998,3227.6798
1999,3397.5578
2000,3652.3746
2001,1999.7344
2002,2029.857
2003,2136.6914
2004,2190.1088
2005,9004.05
2006,8195.87
2007,9036.472
2008,9456.773
2009,9036.472
