years,data
1970,0.93845
1971,1.21366
1972,1.2184
1973,1.26219
1974,2.00999
1975,2.16528
1976,2.14837
1977,2.35758
1978,2.46223
1979,3.21934
1980,5.13657
1981,5.80547
1982,5.1909
1983,5.19976
1984,5.21157
1985,5.57169
1986,4.94339
1987,3.75473
1988,3.92907
1989,3.6732
1990,3.78645
1991,4.40536
1992,3.89343
1993,3.81318
1994,3.85985
1995,4.20506
1996,4.97539
1997,4.95982
1998,3.93013
1999,4.37836
2000,5.79512
2001,5.48934
2002,4.89164
2003,5.5261
2004,6.46056
2005,7.80196
2006,7.14167
2007,7.21347
2008,7.96723
2009,7.99086
