years,data
1970,1.60425
1971,1.57805
1972,1.67101
1973,3.14043
1974,3.40604
1975,4.11787
1976,4.21528
1977,4.51594
1978,4.9549
1979,5.22833
1980,7.29802
1981,8.41103
1982,6.02152
1983,8.29444
1984,8.98345
1985,8.53795
1986,7.0092
1987,7.65195
1988,6.44016
1989,7.41981
1990,9.24775
1991,10.39307
1992,10.28832
1993,9.77367
1994,9.84091
1995,9.78414
1996,11.09288
1997,11.77128
1998,10.57063
1999,10.75012
2000,13.38566
2001,16.73322
2002,13.263
2003,16.44387
2004,18.56503
2005,21.47473
2006,23.71647
2007,25.59025
2008,30.12508
2009,25.42759
