years,data
1960,963.95271
1961,1012.09188
1962,1007.94697
1963,1027.12094
1964,1171.40883
1965,1387.86987
1966,1227.29259
1967,1141.61364
1968,1456.82464
1969,967.15651
1970,1208.20175
1971,812.79981
1972,964.67308
1973,995.31908
1974,1365.06558
1975,1632.06332
1976,1461.58302
1977,1198.47164
1978,1431.75154
1979,1420.99441
1980,1138.18407
1981,1163.60143
1982,1448.18781
1983,1774.21374
1984,1900.65914
1985,1501.02843
1986,1616.12534
1987,2068.76404
1988,2112.6398
1989,1665.50995
1990,1450.55898
1991,1524.61376
1992,1873.64895
1993,2438.13565
1994,2114.33635
1995,1859.03309
1996,1647.99832
1997,1232.66804
1998,2048.34064
1999,1902.44302
2000,1774.87949
2001,791.16541
2002,1994.30406
2003,1977.96416
2004,1990.1272
2005,1799.76005
2006,1932.76042
2007,2351.10671
2008,1767.19944
2009,1524.66538
