years,data
1960,1919.0581
1961,1840.45974
1962,2380.43761
1963,2588.67637
1964,2460.95531
1965,2618.07711
1966,2526.00241
1967,2223.26399
1968,2795.38126
1969,2942.55646
1970,3158.12567
1971,3264.62909
1972,4014.68159
1973,4550.19465
1974,4538.21296
1975,4200.4752
1976,4663.74657
1977,5212.74555
1978,6155.93329
1979,5639.01157
1980,5410.92149
1981,8133.62014
1982,5607.53476
1983,3690.82258
1984,3974.24862
1985,4406.18419
1986,5283.28898
1987,5786.29142
1988,6001.1776
1989,5949.53265
1990,6015.65813
1991,6164.71569
1992,6993.37543
1993,5990.77832
1994,5483.75201
1995,2870.99475
1996,7803.74139
1997,8504.24383
1998,9295.86761
1999,9022.35141
2000,9326.97176
2001,9824.10751
2002,9927.81884
2003,10206.88148
2004,11411.23706
2005,11751.76478
2006,13178.83297
2007,13042.86014
2008,11810.31978
2009,10905.96124
