years,data
1960,73908.80111
1961,75150.50377
1962,82456.36303
1963,86195.60526
1964,87142.62462
1965,87397.41064
1966,89576.89454
1967,90393.45327
1968,99916.3407
1969,102135.3865
1970,105659.9279
1971,111030.2423
1972,119713.4522
1973,127063.6857
1974,125303.6186
1975,126868.2911
1976,133316.9312
1977,140483.3136
1978,149589.158
1979,142556.8966
1980,136160.4997
1981,151814.4332
1982,138204.416
1983,126948.259
1984,131551.714
1985,134897.0789
1986,141711.2948
1987,149186.5517
1988,151154.4213
1989,149255.4754
1990,148775.291
1991,149437.3517
1992,158194.8811
1993,159234.5129
1994,154240.0471
1995,137260.9489
1996,158731.9405
1997,169945.3175
1998,179831.2386
1999,183528.6232
2000,182023.4169
2001,185711.1058
2002,185161.5613
2003,186616.1615
2004,198147.387
2005,199264.5196
2006,209490.46
2007,205434.405
2008,194054.3574
2009,190977.3057
