years,data
1960,1552.2065
1961,1410.555
1962,1385.74256
1963,1348.40754
1964,1171.47841
1965,1267.38348
1966,1232.34844
1967,1012.81454
1968,1113.37687
1969,971.7385
1970,1008.65842
1971,1050.12707
1972,1005.39421
1973,816.83294
1974,805.37299
1975,764.21159
1976,709.14817
1977,673.46969
1978,551.3948
1979,544.24605
1980,439.30109
1981,379.77236
1982,286.34261
1983,246.12937
1984,1103.62851
1985,1895.16599
1986,1792.07645
1987,1728.51352
1988,1749.06199
1989,1825.66938
1990,1734.68527
1991,1895.50581
1992,1724.74181
1993,2948.01249
1994,3140.0021
1995,3407.52887
1996,3433.96706
1997,3612.28678
1998,2588.97672
1999,1782.49123
2000,1800.20875
2001,3283.01664
2002,3237.68986
2003,3467.97166
2004,3939.07635
2005,3802.05526
2006,3914.37715
2007,2670.35537
2008,2446.09127
2009,2371.30909
