years,data
1960,3076.95611
1961,3826.22487
1962,5036.21492
1963,-9589.36366
1964,-24211.1063
1965,-49400.80074
1966,-40994.13769
1967,-48421.10944
1968,-42211.7256
1969,-50513.79458
1970,-94498.26936
1971,-104940.5543
1972,-112440.3238
1973,-127352.5797
1974,-135916.1423
1975,-134253.8294
1976,-132743.3583
1977,-143459.8421
1978,-119108.4394
1979,-119957.7634
1980,-161174.5261
1981,-151128.182
1982,-169453.5793
1983,-193231.1873
1984,-159942.7988
1985,-163479.0515
1986,-131018.2396
1987,-145453.5734
1988,-148278.804
1989,-158993.8759
1990,-148377.2593
1991,-107507.6543
1992,-131938.4297
1993,-134422.2348
1994,-137198.414
1995,-126663.4748
1996,-124036.113
1997,-135511.495
1998,-134943.569
1999,-140707.6469
2000,-143467.9605
2001,-140946.6877
2002,-112159.7676
2003,-134986.6927
2004,-129231.1793
2005,-143757.5324
2006,-154723.8258
2007,-134462.0476
2008,-136653.5518
2009,-165858.7168
