years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,8.92312
1983,214.45905
1984,495.92297
1985,492.44744
1986,442.72629
1987,839.40661
1988,1245.40279
1989,1718.19182
1990,1285.87408
1991,1265.70777
1992,1000.48381
1993,205.09725
1994,530.65377
1995,1636.35805
1996,1380.08728
1997,1383.66978
1998,2326.72885
1999,1943.20515
2000,2212.5411
2001,735.95149
2002,634.8824
2003,511.93208
2004,556.4871
2005,1044.81457
2006,1012.39552
2007,1307.70434
2008,2790.52803
2009,4114.76916
