years,data
1960,83.75234
1961,217.93521
1962,216.12056
1963,159.03817
1964,112.68324
1965,657.12525
1966,350.14428
1967,51.75396
1968,64.64713
1969,63.43132
1970,134.28345
1971,81.65309
1972,222.73017
1973,825.04304
1974,1319.17696
1975,1341.78105
1976,1477.01247
1977,1304.00998
1978,907.81142
1979,245.28303
1980,858.27692
1981,801.01213
1982,624.52421
1983,3289.52754
1984,2198.73947
1985,784.19017
1986,221.57863
1987,56.88022
1988,78.19463
1989,146.51436
1990,115.39099
1991,117.81436
1992,126.43339
1993,179.97859
1994,175.85086
1995,178.63616
1996,194.48868
1997,157.90292
1998,135.79967
1999,141.14271
2000,135.60771
2001,86.1896
2002,131.36765
2003,156.97944
2004,104.9394
2005,86.50571
2006,138.02231
2007,158.09329
2008,235.53848
2009,9.97851
