years,data
1970,17.73114
1971,17.95371
1972,21.82309
1973,23.37603
1974,34.22938
1975,46.81974
1976,68.50814
1977,104.05863
1978,107.88064
1979,129.05419
1980,142.92731
1981,158.88185
1982,147.17948
1983,109.09794
1984,108.35529
1985,99.09033
1986,69.53988
1987,44.64658
1988,46.16227
1989,60.2527
1990,50.24704
1991,48.70473
1992,44.7895
1993,61.92578
1994,64.22802
1995,50.40714
1996,79.96594
1997,104.39732
1998,99.72315
1999,97.79596
2000,180.33007
2001,199.6517
2002,113.09273
2003,195.20747
2004,181.27873
2005,330.16712
2006,358.42754
2007,376.22148
2008,562.30671
2009,285.83939
