years,data
1970,28.55085
1971,30.90591
1972,33.68612
1973,23.81201
1974,31.40988
1975,37.00599
1976,49.71687
1977,53.98513
1978,64.6011
1979,76.15214
1980,94.9591
1981,95.24808
1982,130.76098
1983,146.26797
1984,161.50009
1985,133.39001
1986,137.30095
1987,137.11936
1988,145.63465
1989,152.28772
1990,159.47117
1991,160.80158
1992,149.18322
1993,173.82851
1994,173.17203
1995,145.0574
1996,150.52333
1997,214.97782
1998,187.27674
1999,178.80574
2000,219.11729
2001,268.27
2002,205.34955
2003,265.91504
2004,328.62458
2005,370.32073
2006,384.70002
2007,401.31383
2008,415.77121
2009,308.32393
