years,data
1960,3067.28761
1961,2845.33357
1962,3517.50914
1963,3624.73636
1964,3949.6896
1965,3894.7998
1966,3565.33038
1967,3004.60085
1968,4177.78937
1969,4527.2148
1970,5410.03573
1971,5403.77873
1972,6565.07134
1973,7647.29081
1974,6921.73233
1975,6717.00809
1976,7323.88609
1977,8804.97236
1978,9511.68075
1979,9428.71987
1980,7966.97398
1981,12470.98998
1982,7977.72918
1983,6754.15599
1984,6369.26136
1985,7381.01913
1986,8463.84212
1987,8809.58098
1988,8684.59557
1989,7950.82312
1990,7972.86917
1991,8359.07636
1992,8696.81151
1993,7615.31715
1994,6806.01287
1995,5066.71084
1996,10048.85746
1997,10797.31349
1998,11376.92027
1999,11605.25535
2000,11937.12589
2001,12419.22274
2002,12395.76067
2003,13009.11925
2004,14151.02681
2005,14370.72556
2006,15772.31974
2007,15643.30099
2008,14864.89092
2009,12790.70756
