years,data
1960,148.33531
1961,109.86205
1962,79.54157
1963,47.12555
1964,52.5918
1965,32.83397
1966,21.34766
1967,22.45305
1968,20.58125
1969,14.51401
1970,11.63047
1971,12.92304
1972,7.55657
1973,19.38156
1974,7.18949
1975,0.0
1976,8.06378
1977,18.39285
1978,83.09291
1979,96.36768
1980,52.00013
1981,130.99977
1982,138.99904
1983,109.9998
1984,82.99979
1985,90.99959
1986,98.0
1987,54.6
1988,54.0
1989,45.0
1990,46.0
1991,49.0
1992,57.0
1993,70.0
1994,77.0
1995,84.0
1996,82.10595
1997,84.39528
1998,80.59312
1999,79.13629
2000,81.58409
2001,75.94841
2002,77.96595
2003,83.48822
2004,84.15988
2005,82.33721
2006,82.92344
2007,80.23133
2008,63.99507
2009,59.26547
