years,data
1970,11.73013
1971,11.59964
1972,13.93481
1973,20.54086
1974,22.32675
1975,27.50691
1976,32.96633
1977,46.41249
1978,46.29427
1979,72.02709
1980,82.14888
1981,161.21902
1982,62.65739
1983,92.00172
1984,72.9405
1985,91.75139
1986,60.55847
1987,63.25655
1988,50.64737
1989,41.94479
1990,50.47849
1991,52.69231
1992,40.51971
1993,34.72893
1994,28.05482
1995,49.12563
1996,62.78515
1997,61.26899
1998,43.24642
1999,57.10224
2000,93.27975
2001,82.80415
2002,68.23943
2003,92.48964
2004,127.2418
2005,151.83255
2006,203.30182
2007,231.69539
2008,324.38319
2009,122.01263
