years,data
1970,0.97887
1971,1.0573
1972,1.06958
1973,1.2827
1974,2.44547
1975,2.82264
1976,3.02811
1977,3.23596
1978,2.97297
1979,4.55045
1980,6.79378
1981,8.06904
1982,7.75818
1983,4.96435
1984,7.32359
1985,6.91964
1986,5.09058
1987,4.81113
1988,4.74315
1989,5.33982
1990,6.47305
1991,5.95823
1992,5.39799
1993,5.70839
1994,5.40556
1995,5.22386
1996,5.86738
1997,5.58726
1998,4.47435
1999,4.90589
2000,8.43389
2001,7.13928
2002,6.42005
2003,7.17713
2004,9.48623
2005,13.96058
2006,16.08041
2007,17.54158
2008,24.40074
2009,14.24827
