years,data
1960,6627.60303
1961,6383.18415
1962,6119.23528
1963,6012.20356
1964,6200.87713
1965,5626.92142
1966,5503.67683
1967,5311.94572
1968,5259.08546
1969,5014.25154
1970,4857.5794
1971,4679.22274
1972,4535.82072
1973,4221.0506
1974,4152.82025
1975,5342.7819
1976,5990.5815
1977,7036.09195
1978,7677.32186
1979,9219.61811
1980,5245.14218
1981,6709.82574
1982,6866.75226
1983,7420.16921
1984,7699.18243
1985,7889.324
1986,8101.30491
1987,5123.17123
1988,5393.98063
1989,4247.09882
1990,3731.68822
1991,3910.09757
1992,4065.04093
1993,3962.48701
1994,3822.5587
1995,3872.95449
1996,3857.09454
1997,4449.72725
1998,3938.77394
1999,4142.22633
2000,4428.94792
2001,2753.14899
2002,2689.67146
2003,2814.02902
2004,2873.24033
2005,10764.29539
2006,10120.54652
2007,11088.07315
2008,11586.79887
2009,11156.91739
