years,data
1960,34880.24831
1961,36709.1523
1962,38970.39132
1963,42899.4886
1964,46232.7184
1965,48747.24114
1966,51396.66747
1967,55149.26379
1968,54148.60346
1969,59838.29782
1970,59450.58538
1971,53271.93176
1972,62571.58639
1973,68955.83368
1974,69998.73978
1975,67382.03838
1976,71683.72812
1977,72168.21626
1978,65936.47209
1979,62463.61119
1980,57912.20129
1981,56141.9951
1982,45665.36852
1983,30380.93645
1984,30686.85661
1985,28498.80092
1986,21009.02686
1987,18934.09025
1988,21611.54909
1989,28247.86912
1990,26334.92449
1991,28633.00013
1992,22921.95611
1993,28237.92883
1994,33022.11788
1995,32625.98127
1996,35088.16994
1997,40282.95851
1998,45339.00863
1999,42845.98477
2000,46509.18665
2001,48108.84385
2002,37403.46059
2003,37860.62078
2004,31478.23239
2005,41432.7368
2006,55938.0522
2007,62140.4843
2008,69929.51283
2009,72030.87207
