years,data
1960,672.60212
1961,657.72708
1962,427.28338
1963,410.6857
1964,382.31247
1965,263.94083
1966,320.59299
1967,401.29921
1968,207.21323
1969,240.16969
1970,539.67608
1971,2192.66669
1972,2687.26498
1973,4797.35822
1974,6632.59639
1975,10711.87233
1976,6142.26069
1977,6095.35338
1978,2675.13736
1979,5002.52189
1980,1101.51384
1981,334.49984
1982,1055.1032
1983,952.32961
1984,555.80224
1985,255.08245
1986,258.12536
1987,190.03086
1988,263.58248
1989,223.4777
1990,203.12668
1991,64.96357
1992,11.88872
1993,9.1413
1994,3.08063
1995,4.33174
1996,1.79808
1997,2.21302
1998,0.0
1999,0.0
2000,0.0
2001,58.97206
2002,0.0
2003,0.0
2004,0.0
2005,0.0
2006,0.0
2007,0.0
2008,0.0
2009,0.0
