years,data
1960,50720.0
1961,52852.0
1962,56164.0
1963,57869.0
1964,56218.0
1965,47417.0
1966,42380.0
1967,46793.0
1968,46331.0
1969,45309.0
1970,47998.0
1971,46114.0
1972,48803.0
1973,52553.0
1974,43452.0
1975,38604.0
1976,49160.0
1977,43751.0
1978,37880.0
1979,50798.0
1980,36859.0
1981,22685.0
1982,55722.0
1983,47630.0
1984,50662.0
1985,46709.0
1986,35615.0
1987,48138.0
1988,41706.0
1989,42224.0
1990,65889.0
1991,44766.228
1992,53696.715
1993,49657.977
1994,54786.472
1995,52589.095
1996,81750.996
1997,64458.134
1998,59654.007
1999,56083.167
2000,80807.185
2001,76594.734
2002,73658.978
2003,73959.479
2004,83578.343
2005,77322.638
2006,78315.0
2007,83125.0
2008,86324.0
2009,86482.0
