years,data
1960,1013.90049
1961,903.74283
1962,1451.50843
1963,1415.74204
1964,1592.44026
1965,1204.06032
1966,1016.65115
1967,721.53028
1968,651.15247
1969,636.82499
1970,561.80348
1971,590.69031
1972,537.69539
1973,426.80557
1974,540.84777
1975,409.97044
1976,399.00169
1977,411.76566
1978,412.15592
1979,402.27032
1980,841.63159
1981,686.83997
1982,651.31371
1983,535.0619
1984,419.36129
1985,477.8613
1986,523.25034
1987,438.10845
1988,277.05736
1989,486.88187
1990,433.3237
1991,472.84878
1992,472.55605
1993,357.69881
1994,311.8455
1995,269.11171
1996,508.43153
1997,513.62613
1998,307.80336
1999,350.95745
2000,370.32663
2001,399.28393
2002,371.99782
2003,324.96959
2004,447.94165
2005,300.68644
2006,245.13845
2007,231.56413
2008,597.63378
2009,437.22152
