years,data
1970,198.8996
1971,215.76324
1972,226.86004
1973,254.5169
1974,344.67463
1975,403.38206
1976,429.90131
1977,475.65477
1978,521.54864
1979,642.84192
1980,841.17306
1981,967.74333
1982,948.06537
1983,816.934
1984,820.7368
1985,836.78227
1986,657.88264
1987,724.50758
1988,737.14479
1989,797.27179
1990,881.75715
1991,892.55726
1992,931.44167
1993,1027.60602
1994,1022.52129
1995,1009.01569
1996,1041.72897
1997,1103.90788
1998,971.58109
1999,1084.56457
2000,1309.48945
2001,1253.35777
2002,1214.1386
2003,1389.26644
2004,1714.43846
2005,2129.92623
2006,2449.44253
2007,2663.76979
2008,2905.04088
2009,2215.81991
