years,data
1960,52495.2
1961,54701.82
1962,58129.74
1963,64118.852
1964,62345.762
1965,52538.036
1966,46957.04
1967,51331.921
1968,50871.438
1969,49749.282
1970,51981.834
1971,49941.462
1972,53168.91638
1973,56605.88736
1974,46628.3412
1975,41520.5322
1976,52420.2912
1977,46803.06976
1978,40170.6036
1979,54118.66526
1980,38619.38584
1981,23908.40205
1982,58604.49906
1983,49605.6924
1984,53775.68652
1985,50817.05655
1986,38584.22255
1987,52016.47866
1988,44784.31986
1989,44358.84544
1990,69606.45738
1991,46658.0488
1992,55999.76711
1993,51760.99233
1994,54770.58392
1995,53653.49828
1996,84582.8505
1997,65901.9962
1998,58394.11437
1999,54693.42612
2000,78199.53714
2001,74555.78218
2002,71615.67795
2003,75650.19269
2004,85714.60545
2005,79221.68199
2006,79988.59155
2007,85637.0375
2008,87782.01236
2009,88920.7924
