years,data
1960,158.80199
1961,154.55249
1962,242.88385
1963,242.80589
1964,254.98488
1965,164.63683
1966,171.02733
1967,146.9753
1968,161.44533
1969,162.6656
1970,165.70337
1971,166.1181
1972,177.87951
1973,194.12369
1974,185.9186
1975,197.49511
1976,219.39439
1977,213.2091
1978,228.96485
1979,239.58691
1980,213.34804
1981,204.60906
1982,186.58629
1983,195.35087
1984,208.31673
1985,194.14423
1986,189.82959
1987,214.61318
1988,206.96018
1989,212.2767
1990,218.44883
1991,195.42765
1992,199.24501
1993,202.88321
1994,212.05365
1995,208.4118
1996,202.2616
1997,213.66615
1998,223.67758
1999,226.01773
2000,222.62818
2001,203.97649
2002,201.56322
2003,186.34497
2004,188.78384
2005,187.80025
2006,182.97004
2007,188.94838
2008,175.41576
2009,157.71111
