years,data
1960,172420.9367
1961,182238.8877
1962,208119.2987
1963,197011.3194
1964,180464.6256
1965,175505.3109
1966,195993.1405
1967,225232.749
1968,232180.884
1969,216752.886
1970,233071.347
1971,238453.857
1972,249325.0999
1973,205062.1056
1974,203397.5202
1975,188254.5921
1976,223194.6382
1977,170744.3936
1978,159514.8369
1979,160627.9656
1980,173417.9009
1981,149291.2924
1982,167684.676
1983,154214.0266
1984,139093.7184
1985,133812.4103
1986,123522.5973
1987,145653.272
1988,163634.6845
1989,176883.4259
1990,225134.6032
1991,198717.1811
1992,188174.3424
1993,196761.9591
1994,188457.2355
1995,186850.4578
1996,198469.5303
1997,221597.0293
1998,196065.8992
1999,188467.0046
2000,212507.9562
2001,211516.8757
2002,192287.4751
2003,187358.9365
2004,197685.7436
2005,183919.1939
2006,171722.4356
2007,178419.8684
2008,180928.1195
2009,175089.0934
