years,data
1970,0.50265
1971,0.52477
1972,0.5513
1973,0.59233
1974,0.86101
1975,0.95793
1976,1.16086
1977,1.77905
1978,2.05704
1979,2.38892
1980,3.50248
1981,4.56895
1982,4.89006
1983,5.21422
1984,4.91848
1985,5.66098
1986,4.16092
1987,3.89329
1988,3.25917
1989,3.74453
1990,4.60097
1991,4.20469
1992,3.38553
1993,4.16624
1994,4.48934
1995,3.84067
1996,3.47425
1997,4.5055
1998,4.3287
1999,4.21234
2000,5.5875
2001,6.80259
2002,5.71995
2003,7.54457
2004,8.38251
2005,9.99998
2006,11.41967
2007,10.69949
2008,12.66066
2009,8.37686
