years,data
1960,17806.06742
1961,16514.53072
1962,20450.8128
1963,21076.91415
1964,22972.33554
1965,22663.32058
1966,20739.02931
1967,17465.47525
1968,24316.86658
1969,26349.28731
1970,31464.52814
1971,31396.70177
1972,38169.94548
1973,44418.61218
1974,40130.3783
1975,38928.70852
1976,42435.16048
1977,51109.96175
1978,55265.39087
1979,54812.5036
1980,45147.81573
1981,71918.83998
1982,45545.91488
1983,38861.95344
1984,36892.28427
1985,42729.63193
1986,49057.72548
1987,51010.73066
1988,50285.20116
1989,46030.90985
1990,46227.9932
1991,48359.64145
1992,50245.62
1993,43948.7463
1994,39375.95074
1995,29259.08469
1996,58284.24786
1997,62653.74363
1998,66008.22582
1999,67179.10959
2000,69141.58436
2001,71986.28049
2002,71889.56177
2003,75267.17393
2004,82122.53231
2005,83335.30733
2006,91446.67342
2007,90643.15704
2008,85995.51139
2009,74008.88253
