years,data
1970,11.59098
1971,10.61137
1972,12.4926
1973,20.12917
1974,19.45501
1975,18.6849
1976,18.54806
1977,21.81738
1978,19.79079
1979,23.02593
1980,30.39102
1981,23.29495
1982,18.27922
1983,38.9686
1984,18.93993
1985,61.81248
1986,24.81643
1987,27.54284
1988,20.41313
1989,32.06252
1990,54.59799
1991,48.54631
1992,39.31509
1993,27.32762
1994,26.58379
1995,29.28668
1996,32.85122
1997,44.2376
1998,58.21972
1999,77.34576
2000,94.11257
2001,198.86495
2002,125.55955
2003,121.13657
2004,121.64569
2005,152.02569
2006,173.7721
2007,158.59888
2008,196.21346
2009,164.19148
