years,data
1970,0.23292
1971,0.42429
1972,0.58657
1973,0.71622
1974,1.60852
1975,1.70282
1976,1.85941
1977,1.99145
1978,1.61326
1979,2.76852
1980,5.20939
1981,6.64857
1982,5.80222
1983,4.76535
1984,5.12788
1985,4.97829
1986,2.68876
1987,3.57525
1988,3.16854
1989,3.99044
1990,4.69671
1991,5.10931
1992,5.10118
1993,5.02508
1994,4.63288
1995,4.87205
1996,5.85449
1997,5.73094
1998,4.39301
1999,5.023
2000,7.585
2001,6.1994
2002,6.13927
2003,7.58
2004,9.59001
2005,13.49999
2006,17.09999
2007,18.96999
2008,23.53
2009,15.26
