years,data
1960,59.23946
1961,155.81349
1962,179.09991
1963,123.8082
1964,111.68604
1965,620.79131
1966,309.62313
1967,39.33301
1968,59.59657
1969,61.38515
1970,123.26018
1971,74.50844
1972,222.73017
1973,825.04304
1974,1319.17696
1975,1341.78105
1976,1477.01247
1977,1304.00998
1978,907.81142
1979,245.28303
1980,858.27692
1981,801.01213
1982,624.52421
1983,2670.97397
1984,1785.2994
1985,780.58408
1986,221.57863
1987,56.88022
1988,78.19463
1989,146.51436
1990,115.39099
1991,117.81436
1992,126.43339
1993,179.97859
1994,175.85086
1995,178.63616
1996,194.48609
1997,157.90292
1998,135.79967
1999,141.14271
2000,135.60771
2001,86.1896
2002,131.36765
2003,156.97944
2004,104.9394
2005,86.50571
2006,138.02231
2007,158.09329
2008,235.53848
2009,9.97851
