years,data
1960,5518.3762
1961,7707.02032
1962,12664.20572
1963,36383.8702
1964,55539.18284
1965,60084.82832
1966,51536.0218
1967,64780.12468
1968,64144.10844
1969,83636.13556
1970,137697.516
1971,152924.493
1972,154290.0573
1973,164714.0801
1974,168496.3307
1975,157540.5265
1976,175430.2416
1977,200268.0367
1978,232635.8385
1979,292444.4345
1980,345071.3228
1981,355601.963
1982,375419.6734
1983,381363.8366
1984,397916.6616
1985,420410.2525
1986,404082.6678
1987,359625.3032
1988,407854.7671
1989,444914.9824
1990,454213.5164
1991,400541.6467
1992,457758.0838
1993,535318.183
1994,533893.3493
1995,507955.1247
1996,452294.2597
1997,505578.0248
1998,534746.1699
1999,547678.258
2000,513357.0926
2001,554846.4336
2002,543313.7121
2003,490628.7741
2004,510868.5575
2005,536979.688
2006,485090.3235
2007,455522.13
2008,475817.33
2009,466100.448
