years,data
1960,927135.5884
1961,916382.6315
1962,933731.7256
1963,938100.9122
1964,1019732.171
1965,1087602.524
1966,1158241.768
1967,1238818.156
1968,1351003.549
1969,1320774.348
1970,1321757.27
1971,1361162.491
1972,1414839.526
1973,1397971.681
1974,1418349.271
1975,1390465.989
1976,1405146.429
1977,1388741.235
1978,1359415.11
1979,1377768.604
1980,1329290.001
1981,1306554.684
1982,1143883.915
1983,1027892.105
1984,1104683.536
1985,1063631.682
1986,839139.9709
1987,987049.5817
1988,948646.0343
1989,995154.9543
1990,1125996.899
1991,1193312.427
1992,1438881.823
1993,1596974.01
1994,1701891.413
1995,1794561.48
1996,1764090.54
1997,1749236.205
1998,1633893.103
1999,1646087.601
2000,1815971.191
2001,1822754.94
2002,1773084.351
2003,1809566.151
2004,1837593.153
2005,1837239.31
2006,1789426.406
2007,1703582.768
2008,1606049.813
2009,1557686.627
