years,data
1960,2190.52806
1961,2353.29174
1962,2175.32418
1963,2138.84492
1964,2510.93188
1965,2052.51189
1966,1811.44801
1967,1936.82751
1968,2214.88931
1969,2614.35602
1970,2774.53202
1971,2719.73166
1972,2962.03082
1973,3139.51598
1974,2802.39612
1975,2619.70071
1976,2716.9703
1977,3436.73359
1978,3135.93231
1979,2754.90194
1980,6076.18283
1981,8251.94264
1982,5647.2772
1983,15041.43663
1984,6643.96534
1985,4517.17032
1986,3254.94336
1987,4146.25591
1988,3611.10515
1989,3805.29678
1990,4620.31794
1991,3830.74245
1992,2524.38412
1993,2432.10242
1994,1823.77352
1995,2225.91192
1996,1815.66279
1997,1976.67542
1998,2210.02305
1999,3631.38929
2000,3344.1746
2001,5129.96898
2002,5948.06617
2003,6727.53235
2004,4503.86434
2005,5234.02183
2006,3891.36672
2007,2668.81618
2008,5209.80461
2009,2954.58848
