years,data
1960,11705.40022
1961,12461.38568
1962,13787.58903
1963,14382.37495
1964,14958.03056
1965,13687.4627
1966,14833.43048
1967,17255.36851
1968,20287.19867
1969,17755.78196
1970,17027.29147
1971,16344.31347
1972,15632.8946
1973,14911.47969
1974,15045.67873
1975,14610.54371
1976,13350.26906
1977,14203.35201
1978,12805.02927
1979,14479.75224
1980,14565.27461
1981,13908.94932
1982,14314.06842
1983,14381.78616
1984,16377.33127
1985,15669.6907
1986,15210.35701
1987,16356.11686
1988,15371.49073
1989,15607.24372
1990,15997.85568
1991,13483.66267
1992,15590.39755
1993,18309.71081
1994,14599.48882
1995,12579.89596
1996,9151.81627
1997,9930.31564
1998,12461.93725
1999,15441.46237
2000,17109.00574
2001,17380.62324
2002,14231.33939
2003,13824.5682
2004,12891.77462
2005,12941.79955
2006,13343.73519
2007,11019.32986
2008,10196.76612
2009,7587.28226
