years,data
1970,4431.0
1971,4822.0
1972,5406.0
1973,6189.0
1974,7116.0
1975,8098.0
1976,9254.0
1977,10102.0
1978,11536.0
1979,13141.0
1980,15731.0
1981,18511.0
1982,19242.0
1983,19882.0
1984,21397.0
1985,22534.0
1986,21807.0
1987,22429.0
1988,23457.0
1989,24927.0
1990,26600.0
1991,30295.0
1992,32638.0
1993,36876.0
1994,41685.0
1995,42146.0
1996,44532.0
1997,47539.0
1998,46452.0
1999,48751.0
2000,50262.0
2001,52042.0
2002,53619.0
2003,57866.0
2004,64208.0
2005,67776.0
2006,71478.0
2007,74278.0
2008,77959.0
2009,74388.0
