years,data
1970,0.44686
1971,1.14263
1972,2.25941
1973,7.11144
1974,21.69507
1975,31.04359
1976,27.44163
1977,26.35553
1978,14.58657
1979,17.31967
1980,23.46812
1981,19.40356
1982,22.33761
1983,92.30754
1984,59.7478
1985,19.04571
1986,2.73546
1987,1.16533
1988,1.1851
1989,1.83281
1990,1.9845
1991,1.04386
1992,0.75083
1993,1.51105
1994,1.80125
1995,2.03149
1996,2.54218
1997,1.71308
1998,1.64691
1999,2.18704
2000,3.1198
2001,2.01975
2002,2.94906
2003,4.10495
2004,2.75283
2005,3.56884
2006,6.95025
2007,9.00913
2008,19.22928
2009,0.57961
