years,data
1960,25.49754
1961,8.18045
1962,5.42409
1963,12.28184
1964,18.51164
1965,21.10323
1966,40.74564
1967,11.36438
1968,27.89294
1969,45.97565
1970,43.4271
1971,30.32316
1972,37.25332
1973,85.55463
1974,42.77732
1975,39.62332
1976,45.6545
1977,58.37356
1978,55.88125
1979,62.37
1980,3736.53
1981,2982.42
1982,867.60236
1983,6723.2389
1984,823.09689
1985,345.18728
1986,73.57693
1987,86.80798
1988,176.44989
1989,80.99765
1990,85.45592
1991,113.44423
1992,49.61624
1993,32.61361
1994,16.82425
1995,19.89093
1996,4.20538
1997,16.17441
1998,16.00817
1999,34.22395
2000,46.59084
2001,91.83506
2002,47.92522
2003,32.09345
2004,18.81232
2005,16.84965
2006,14.3172
2007,9.23144
2008,1.15413
2009,1.81287
