years,data
1960,17.16834
1961,5.50817
1962,3.65222
1963,8.26978
1964,12.46451
1965,14.2095
1966,27.43542
1967,7.65201
1968,18.78124
1969,30.95693
1970,29.24091
1971,20.41759
1972,25.08389
1973,57.60678
1974,28.80339
1975,26.67972
1976,30.74072
1977,39.30489
1978,37.62671
1979,42.0
1980,132.0
1981,85.0
1982,178.01895
1983,286.5701
1984,47.2144
1985,40.7848
1986,20.8815
1987,21.76266
1988,11.42889
1989,10.09495
1990,4.19053
1991,6.12591
1992,4.54923
1993,4.00637
1994,3.42496
1995,5.58473
1996,6.53035
1997,5.33108
1998,5.75883
1999,22.63988
2000,5.656
2001,4.69835
2002,2.57053
2003,3.66741
2004,5.36965
2005,4.5518
2006,4.10081
2007,2.63662
2008,1.09038
2009,0.88282
