years,data
1960,1548.157
1961,1647.689
1962,1770.653
1963,1840.94
1964,1920.197
1965,1299.425
1966,1410.345
1967,1519.735
1968,1663.126
1969,1793.882
1970,1911.454
1971,2056.975
1972,2168.216
1973,2181.515
1974,2049.861
1975,1959.913
1976,2166.402
1977,2382.028
1978,2645.0
1979,2922.0
1980,2945.0
1981,3212.425
1982,2934.404
1983,2777.674
1984,3395.74
1985,4110.821
1986,3902.152
1987,3854.908
1988,4032.148
1989,4207.902
1990,4412.883
1991,4546.441
1992,4608.808
1993,4816.121
1994,5184.192
1995,5650.56
1996,5920.823
1997,6186.941
1998,6185.578
1999,5957.242
2000,5492.381
2001,5271.879
2002,5315.758
2003,5849.217
2004,5972.164
2005,6363.496
2006,6821.833
2007,6948.419
2008,6831.086
2009,6409.194
