years,data
1960,4789.84483
1961,4377.90081
1962,4424.63233
1963,4473.79331
1964,6060.68133
1965,5395.09049
1966,4987.03008
1967,4588.39344
1968,5837.19233
1969,6993.61123
1970,6849.74103
1971,6903.91691
1972,8478.24224
1973,8328.89476
1974,8325.56116
1975,8024.60912
1976,8167.02767
1977,7770.95187
1978,7559.21685
1979,11068.42594
1980,11976.1906
1981,7393.31069
1982,4927.85485
1983,4056.68016
1984,17767.97443
1985,1610.78593
1986,1774.56141
1987,981.13813
1988,1321.76759
1989,8583.17254
1990,21093.53788
1991,36381.30678
1992,32861.21535
1993,30895.96964
1994,28043.28084
1995,25668.60719
1996,3347.12139
1997,4757.3759
1998,3348.53417
1999,6117.03338
2000,1579.36575
2001,1157.46402
2002,1227.23465
2003,1225.17359
2004,1464.28749
2005,1521.61694
2006,1788.00199
2007,18462.45764
2008,14128.39512
2009,14851.98171
