years,data
1970,3043.23
1971,2614.362
1972,2950.25768
1973,3761.30304
1974,3917.8881
1975,4210.77825
1976,4949.85744
1977,7845.61984
1978,4004.33472
1979,4642.88246
1980,4627.95592
1981,6466.65508
1982,10077.64209
1983,9227.36857
1984,8842.84403
1985,6898.09409
1986,6432.25165
1987,8559.66208
1988,7460.10153
1989,7254.853
1990,10604.50863
1991,8457.40091
1992,9674.29486
1993,9117.80588
1994,9594.18012
1995,9326.43658
1996,13385.8634
1997,11641.82082
1998,12689.1364
1999,11063.3398
2000,13672.81068
2001,13850.93675
2002,11618.34127
2003,12120.10924
2004,11962.23343
2005,13782.97042
2006,12805.93692
2007,12102.62884
2008,13148.39765
2009,13786.47391
