years,data
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,0.00818
1983,0.16946
1984,1.72097
1985,2.8595
1986,2.37869
1987,4.20241
1988,6.1909
1989,9.10662
1990,6.56246
1991,6.87361
1992,4.87154
1993,1.62642
1994,4.41284
1995,14.66268
1996,12.93184
1997,12.84825
1998,15.1957
1999,8.63274
2000,10.36891
2001,6.1715
2002,5.08755
2003,4.33445
2004,5.21022
2005,9.53292
2006,9.37695
2007,8.40706
2008,17.02317
2009,23.33821
